user_id_map,app_name_id,timestamp,state_label,comma_separated_list_of_features
7757,7594,12250052.973,0,0,0
8174,7731,12250055.24,0,0,0
1197,3408,12250061.62,0,0,0
4501,3981,12250064.64,0,0,0
5034,1517,12250097.64,0,0,0
9690,6262,12250097.887,0,0,0
5276,3308,12250126.583,0,0,0
9828,4521,12250131.45,0,0,0
7385,3535,12250144.923,0,0,0
2584,3172,12250148.51,0,0,0
9164,2129,12250170.013,0,0,0
7118,1715,12250185.68,0,0,0
7757,2317,12250188.857,0,0,0
160,2492,12250219.2,0,0,0
3660,7605,12250297.607,0,0,0
6995,5469,12250312.933,0,0,0
2671,5814,12250314.467,0,0,0
1683,3308,12250325.197,0,0,0
7254,1853,12250325.79,0,0,0
9174,6351,12250331.26,0,0,0
3181,1392,12250332.387,0,0,0
9771,1543,12250342.33,0,0,0
9164,559,12250360.123,0,0,0
6158,4519,12250396.943,0,0,0
452,5392,12250403.15,0,0,0
9771,7504,12250451.437,0,0,0
1328,6715,12250453.69,0,0,0
4650,7158,12250474.403,0,0,0
9150,7225,12250493.553,0,0,0
5487,1835,12250509.983,0,0,0
4399,1893,12250515.35,0,0,0
6218,7962,12250525.62,0,0,0
7673,3908,12250553.62,0,0,0
7623,2045,12250562.863,0,0,0
9619,3910,12250594.077,0,0,0
7337,3147,12250600.477,0,0,0
1131,5587,12250627.503,0,0,0
4703,2455,12250628.897,0,0,0
9771,653,12250641.623,0,0,0
1948,5333,12250654.363,0,0,0
5810,1051,12250678.57,0,0,0
4215,4749,12250687.1,0,0,0
2549,2015,12250688.213,0,0,0
6113,7487,12250710.503,0,0,0
2584,4976,12250718.237,0,0,0
1901,5672,12250761.803,0,0,0
5169,3308,12250763.453,0,0,0
6560,559,12250776.717,0,0,0
9771,5685,12250777.963,0,0,0
9430,2369,12250780.177,0,0,0
2426,559,12250797.463,0,0,0
452,7605,12250818.807,0,0,0
9628,886,12250886.203,0,0,0
5260,385,12250911.213,0,0,0
6113,1814,12250920.087,0,0,0
7326,3276,12250939.017,0,0,0
7376,3600,12250940.173,0,0,0
7007,3111,12250943.773,0,0,0
9954,1710,12250961.503,0,0,0
2584,1890,12250965.373,0,0,0
1370,3533,12250968.573,0,0,0
4215,4750,12250981.197,0,0,0
1515,4162,12250988.943,0,0,0
9580,3683,12250997.2,0,0,0
6995,4822,12251011.587,0,0,0
2977,2426,12251046.6,0,0,0
9770,2013,12251068.97,0,0,0
772,3290,12251112.217,0,0,0
5037,2013,12251169.2,0,0,0
9749,665,12251181.44,0,0,0
7613,248,12251224.633,0,0,0
9038,1246,12251231.917,0,0,0
9537,4162,12251256.63,0,0,0
9875,838,12251261.007,0,0,0
6597,150,12251265.737,0,0,0
9580,3669,12251270.113,0,0,0
1620,5091,12251284.33,0,0,0
7347,2318,12251317.76,0,0,0
4835,3308,12251321.737,0,0,0
3303,9,12251329.58,0,0,0
4980,6202,12251344.91,0,0,0
5511,3290,12251345.003,0,0,0
2409,4270,12251355.573,0,0,0
6769,7158,12251380.997,0,0,0
1832,5814,12251383.723,0,0,0
9718,3308,12251395.687,0,0,0
8732,1126,12251404.097,0,0,0
7984,224,12251422.313,0,0,0
5260,7892,12251428.467,0,0,0
4840,6300,12251435.553,0,0,0
6597,158,12251452.54,0,0,0
3827,498,12251477.417,0,0,0
9619,3688,12251480.333,0,0,0
3827,922,12251494.613,0,0,0
690,7605,12251510.25,0,0,0
2746,3487,12251519.853,0,0,0
3200,5814,12251535.203,0,0,0
8221,5340,12251537.557,0,0,0
5511,5333,12251551.91,0,0,0
9386,1107,12251567.917,0,0,0
8174,2760,12251572.01,0,0,0
1959,335,12251599.097,0,0,0
5473,7082,12251609.473,0,0,0
38,3264,12251643.41,0,0,0
3951,6221,12251648.637,0,0,0
8306,5634,12251673.583,0,0,0
4240,4521,12251679.07,0,0,0
2726,4720,12251679.597,0,0,0
1948,7577,12251684.443,0,0,0
2089,2037,12251698.57,0,0,0
5006,4162,12251705.54,0,0,0
5986,3688,12251706.07,0,0,0
5932,7097,12251732.063,0,0,0
7944,6283,12251733.743,0,0,0
9430,2527,12251743.5,0,0,0
2983,1052,12251746.78,0,0,0
3719,1627,12251755.357,0,0,0
5523,1431,12251792.14,0,0,0
2926,4076,12251799.233,0,0,0
4240,4519,12251810.967,0,0,0
6195,3308,12251840.36,0,0,0
3719,1626,12251841.643,0,0,0
7794,4162,12251844.957,0,0,0
909,4782,12251851.247,0,0,0
9742,6500,12251863.343,0,0,0
7951,3087,12251876.167,0,0,0
9386,600,12251896.85,0,0,0
7751,3308,12251900.87,0,0,0
7249,3308,12251907.26,0,0,0
2989,3281,12251915.923,0,0,0
7723,4553,12251927.063,0,0,0
8503,6267,12251929.277,0,0,0
4484,559,12251949.207,0,0,0
8263,730,12251954.6,0,0,0
3794,3670,12251968.497,0,0,0
8407,1493,12251974.453,0,0,0
7951,2646,12251994.87,0,0,0
1930,1514,12252034.26,0,0,0
5523,3184,12252061.613,0,0,0
7740,2315,12252079.437,0,0,0
4577,2899,12252108.65,0,0,0
6807,3290,12252128.913,0,0,0
302,2904,12252134.967,0,0,0
6012,5204,12252143.443,0,0,0
1911,3308,12252163.923,0,0,0
1354,3098,12252178.96,0,0,0
4840,5728,12252223.367,0,0,0
4076,3308,12252237.93,0,0,0
7666,2566,12252238.91,0,0,0
8084,922,12252269.273,0,0,0
7666,4935,12252276.18,0,0,0
6113,927,12252321.747,0,0,0
5635,3904,12252328.137,0,0,0
6931,1190,12252362.62,0,0,0
51,2398,12252390.02,0,0,0
4215,7239,12252406.69,0,0,0
5956,6502,12252408.773,0,0,0
2124,2729,12252439.327,0,0,0
3671,6032,12252475.167,0,0,0
4116,2720,12252501.047,0,0,0
80,7560,12252538.84,0,0,0
9353,5230,12252561.65,0,0,0
6597,7719,12252572.173,0,0,0
8760,3954,12252573.047,0,0,0
6597,1770,12252582.16,0,0,0
646,3408,12252592.167,0,0,0
9024,559,12252626.153,0,0,0
2365,3688,12252686.573,0,0,0
3646,559,12252719.35,0,0,0
5015,7345,12252720.46,0,0,0
3917,5202,12252725.647,0,0,0
5635,1147,12252726.623,0,0,0
5421,4993,12252735.853,0,0,0
5618,1770,12252745.32,0,0,0
1930,7542,12252745.54,0,0,0
6886,7605,12252757.36,0,0,0
8974,4022,12252770.29,0,0,0
4230,2728,12252781.437,0,0,0
9540,3695,12252782.483,0,0,0
5635,1296,12252787.757,0,0,0
8444,7452,12252792.337,0,0,0
140,3736,12252802.933,0,0,0
2314,2536,12252824.507,0,0,0
900,2636,12252835.26,0,0,0
5748,6514,12252846.277,0,0,0
2098,6007,12252849.35,0,0,0
4722,5815,12252849.677,0,0,0
5635,1997,12252852.003,0,0,0
164,600,12252869.447,0,0,0
9419,5455,12252883.67,0,0,0
3183,5552,12252888.57,0,0,0
3878,2655,12252909.793,0,0,0
4183,7512,12252914.443,0,0,0
80,6049,12252914.95,0,0,0
9733,621,12252945.1,0,0,0
9791,816,12252948.337,0,0,0
9102,5983,12252955.24,0,0,0
7984,3269,12252963.793,0,0,0
1354,558,12252995.993,0,0,0
5886,5814,12253045.26,0,0,0
3022,2247,12253049.133,0,0,0
9324,4366,12253055.74,0,0,0
3373,5811,12253081.9,0,0,0
2744,7158,12253112.767,0,0,0
4070,7158,12253129.62,0,0,0
6113,4555,12253157.963,0,0,0
6148,4306,12253198.16,0,0,0
80,131,12253199.59,0,0,0
1583,2430,12253199.64,0,0,0
3827,6271,12253214.087,0,0,0
8014,7622,12253214.167,0,0,0
6115,2005,12253217.36,0,0,0
3878,2325,12253229.123,0,0,0
1911,7158,12253230.267,0,0,0
164,7193,12253236.11,0,0,0
5328,4682,12253236.97,0,0,0
7394,5671,12253239.703,0,0,0
5810,4733,12253255.347,0,0,0
8221,7756,12253265.177,0,0,0
8444,6887,12253272.737,0,0,0
2038,605,12253294.643,0,0,0
5523,3077,12253297.51,0,0,0
2499,4331,12253300.143,0,0,0
1966,3576,12253303.89,0,0,0
6299,552,12253310.423,0,0,0
294,4601,12253324.013,0,0,0
41,3313,12253335.48,0,0,0
3647,7216,12253343.4,0,0,0
7438,4993,12253346.36,0,0,0
2772,4832,12253420.17,0,0,0
5383,672,12253429.727,0,0,0
521,3078,12253429.743,0,0,0
591,4214,12253446.637,0,0,0
3463,2269,12253452.977,0,0,0
188,5468,12253472.277,0,0,0
9480,6164,12253476.057,0,0,0
5012,2045,12253476.81,0,0,0
9603,3829,12253502.063,0,0,0
164,3260,12253504.993,0,0,0
7162,2674,12253534.657,0,0,0
1343,5849,12253543.327,0,0,0
2314,1169,12253548.93,0,0,0
9813,2002,12253555.15,0,0,0
3754,7939,12253587.587,0,0,0
6053,1921,12253590.74,0,0,0
1354,47,12253596.793,0,0,0
1106,1874,12253603.383,0,0,0
1020,1930,12253608.153,0,0,0
648,5407,12253610.68,0,0,0
9419,3290,12253618.767,0,0,0
8916,5584,12253623.727,0,0,0
1106,1874,12253639.693,0,0,0
8591,5176,12253652.21,0,0,0
2451,4029,12253655.427,0,0,0
1106,1875,12253661.97,0,0,0
140,2651,12253692.767,0,0,0
6857,1816,12253705.747,0,0,0
164,659,12253726.463,0,0,0
164,5491,12253730.107,0,0,0
164,687,12253759.92,0,0,0
709,6654,12253763.633,0,0,0
2845,7196,12253769.357,0,0,0
6885,2756,12253785.2,0,0,0
3827,779,12253791.227,0,0,0
8444,793,12253802.433,0,0,0
9430,3576,12253803.387,0,0,0
7786,687,12253824.74,0,0,0
4249,922,12253912.937,0,0,0
2024,4750,12253938.297,0,0,0
5207,1071,12253940.037,0,0,0
8494,1711,12253952.903,0,0,0
8615,2045,12253972.6,0,0,0
6333,2729,12253979.767,0,0,0
4864,4553,12253999.603,0,0,0
9765,1766,12254031.19,0,0,0
9419,3810,12254036.197,0,0,0
4753,2307,12254050.18,0,0,0
7516,1707,12254080.813,0,0,0
164,7082,12254092.277,0,0,0
8277,5670,12254095.233,0,0,0
6885,4795,12254107.65,0,0,0
7831,4733,12254118.353,0,0,0
164,660,12254147.22,0,0,0
3363,2648,12254170.28,0,0,0
2617,1408,12254173.097,0,0,0
3121,2633,12254197.45,0,0,0
7944,1483,12254204.353,0,0,0
9514,3959,12254234.48,0,0,0
9817,6952,12254258.027,0,0,0
379,6497,12254266.507,0,0,0
6885,5751,12254267.09,0,0,0
8172,685,12254273.757,0,0,0
8518,1447,12254284.62,0,0,0
647,1941,12254314.16,0,0,0
2886,2318,12254332.63,0,0,0
8256,5407,12254332.687,0,0,0
7944,7605,12254372.887,0,0,0
8221,6867,12254411.82,0,0,0
3951,6256,12254427.86,0,0,0
164,2966,12254434.763,0,0,0
3363,1189,12254451.427,0,0,0
9324,2369,12254454.91,0,0,0
6399,6242,12254480.39,0,0,0
60,2892,12254481.837,0,0,0
646,7079,12254489.487,0,0,0
4484,558,12254492.797,0,0,0
5037,7082,12254505.873,0,0,0
188,777,12254506.813,0,0,0
1966,4533,12254527.787,0,0,0
1687,3982,12254529.333,0,0,0
6885,1749,12254532.683,0,0,0
246,4025,12254535.25,0,0,0
5653,77,12254547.887,0,0,0
7130,2830,12254554.743,0,0,0
4936,6006,12254556.767,0,0,0
4352,4993,12254563.09,0,0,0
1947,4923,12254564.787,0,0,0
3121,5980,12254613.793,0,0,0
3827,777,12254635.82,0,0,0
8597,1816,12254636.15,0,0,0
7171,2817,12254653.527,0,0,0
3263,2017,12254677.62,0,0,0
1411,1536,12254678.147,0,0,0
188,1359,12254707.093,0,0,0
9514,1544,12254713.03,0,0,0
1288,1620,12254714.45,0,0,0
6885,2755,12254715.967,0,0,0
9874,3089,12254717.863,0,0,0
6514,1816,12254724.4,0,0,0
363,558,12254724.47,0,0,0
3619,3308,12254751.82,0,0,0
8584,3115,12254767.2,0,0,0
317,5287,12254771.447,0,0,0
164,1450,12254776.733,0,0,0
164,2204,12254789.823,0,0,0
5539,7345,12254804.24,0,0,0
164,6147,12254805.713,0,0,0
7626,4516,12254807.11,0,0,0
8407,6594,12254818.57,0,0,0
6885,2757,12254843.163,0,0,0
164,664,12254910.727,0,0,0
2617,2040,12254946.857,0,0,0
4936,725,12254949.793,0,0,0
1678,666,12254962.863,0,0,0
7435,4061,12254994.507,0,0,0
8330,4162,12255002.17,0,0,0
8597,3916,12255029.093,0,0,0
3840,2009,12255033.55,0,0,0
1948,1927,12255061.977,0,0,0
5705,907,12255076.69,0,0,0
2877,7528,12255088.657,0,0,0
6755,495,12255100.657,0,0,0
7435,4732,12255101.17,0,0,0
9997,1488,12255107.917,0,0,0
2264,795,12255112.963,0,0,0
2314,2729,12255135.34,0,0,0
2778,4941,12255146.327,0,0,0
7852,3264,12255155.817,0,0,0
222,4162,12255156.61,0,0,0
2877,6119,12255156.753,0,0,0
3600,1924,12255189.917,0,0,0
7757,2648,12255198.057,0,0,0
6391,4062,12255203.183,0,0,0
8584,6273,12255206.7,0,0,0
164,2369,12255226.06,0,0,0
2886,2317,12255233.11,0,0,0
117,6929,12255239.86,0,0,0
1766,1816,12255255.34,0,0,0
2617,3227,12255277.557,0,0,0
169,442,12255278.477,0,0,0
647,7456,12255278.807,0,0,0
6757,6242,12255288.677,0,0,0
3183,5256,12255292.897,0,0,0
9036,7041,12255294.11,0,0,0
2886,4025,12255307.377,0,0,0
377,4679,12255318.103,0,0,0
117,4868,12255361.473,0,0,0
2264,2977,12255434.007,0,0,0
1141,5868,12255440.413,0,0,0
6299,4330,12255440.65,0,0,0
390,2983,12255448.057,0,0,0
2264,4758,12255461.743,0,0,0
9997,1483,12255463.857,0,0,0
377,716,12255472.123,0,0,0
411,5739,12255497.4,0,0,0
7077,2596,12255520.74,0,0,0
377,4727,12255529.84,0,0,0
2264,1776,12255532.443,0,0,0
8518,2534,12255533.337,0,0,0
3510,3550,12255536.667,0,0,0
3602,4733,12255542.02,0,0,0
4845,7460,12255542.763,0,0,0
3510,6799,12255546.07,0,0,0
4636,7024,12255547.337,0,0,0
3031,7082,12255553.997,0,0,0
1855,1893,12255555.06,0,0,0
117,5105,12255572.773,0,0,0
3510,4448,12255609.983,0,0,0
9260,1921,12255640.787,0,0,0
5527,4476,12255640.907,0,0,0
278,7624,12255659.79,0,0,0
117,5821,12255701.647,0,0,0
3789,7158,12255729.853,0,0,0
8221,6026,12255743.527,0,0,0
2264,7906,12255747.337,0,0,0
2689,2507,12255760.003,0,0,0
35,4162,12255766.32,0,0,0
4194,7137,12255787.683,0,0,0
8072,1051,12255796.38,0,0,0
5178,1371,12255819.307,0,0,0
7096,989,12255833.833,0,0,0
8072,7158,12255845.077,0,0,0
7155,5333,12255856.977,0,0,0
7155,4813,12255862.62,0,0,0
7606,1336,12255898.877,0,0,0
8518,5955,12255905.863,0,0,0
4590,7027,12255917.98,0,0,0
4936,718,12255937.517,0,0,0
9603,2453,12255939.583,0,0,0
9068,4829,12255951.33,0,0,0
7062,226,12255982.48,0,0,0
3327,559,12255998.273,0,0,0
1199,4549,12256014.197,0,0,0
117,127,12256021.837,0,0,0
3610,7158,12256022.663,0,0,0
8756,7082,12256025.863,0,0,0
2002,4918,12256027.007,0,0,0
1261,5851,12256032.57,0,0,0
1854,2013,12256037.637,0,0,0
1020,706,12256055.077,0,0,0
2825,7191,12256062.7,0,0,0
5243,4750,12256063.833,0,0,0
3244,2346,12256073.37,0,0,0
9433,6330,12256093.603,0,0,0
5002,2045,12256102.273,0,0,0
188,925,12256105.723,0,0,0
2689,973,12256147.09,0,0,0
3939,1517,12256181.46,0,0,0
7936,6536,12256192.143,0,0,0
5530,2315,12256198.817,0,0,0
3527,1514,12256201.083,0,0,0
2917,3111,12256233.42,0,0,0
5044,5814,12256253.64,0,0,0
8442,4935,12256270.227,0,0,0
7664,2578,12256271.82,0,0,0
117,5751,12256277.733,0,0,0
2722,1051,12256307.633,0,0,0
390,4534,12256310.167,0,0,0
2959,6616,12256330.313,0,0,0
9809,2611,12256335.473,0,0,0
8166,2762,12256335.533,0,0,0
9603,3582,12256335.72,0,0,0
3541,2118,12256337.49,0,0,0
7120,5672,12256352.147,0,0,0
2096,7030,12256373.117,0,0,0
9356,2315,12256388.34,0,0,0
9809,2317,12256405.47,0,0,0
390,4533,12256451.21,0,0,0
7606,5407,12256465.883,0,0,0
4704,384,12256471.19,0,0,0
5683,4332,12256479.45,0,0,0
5897,7158,12256558.143,0,0,0
117,5838,12256574.38,0,0,0
8686,7226,12256582.71,0,0,0
7062,4832,12256612.207,0,0,0
4794,7158,12256617.14,0,0,0
6255,1029,12256649.417,0,0,0
7120,3308,12256665.37,0,0,0
7808,886,12256690.7,0,0,0
2126,6989,12256693.997,0,0,0
1948,1919,12256698.81,0,0,0
4936,2636,12256724.013,0,0,0
4182,7158,12256732.947,0,0,0
6510,789,12256754.8,0,0,0
5344,1715,12256773.267,0,0,0
117,1695,12256784.843,0,0,0
6352,3576,12256788.263,0,0,0
7077,5325,12256842.673,0,0,0
6352,5105,12256862.177,0,0,0
9197,2013,12256918.53,0,0,0
2460,1051,12256921.207,0,0,0
1633,7774,12256951.19,0,0,0
5698,4822,12256966.837,0,0,0
4936,2047,12256978.82,0,0,0
3671,5169,12257017.017,0,0,0
6500,2673,12257037.387,0,0,0
1948,1929,12257040.647,0,0,0
2712,5814,12257054.747,0,0,0
2503,6082,12257057.667,0,0,0
7757,4332,12257059.477,0,0,0
117,359,12257064.68,0,0,0
5354,3897,12257066.69,0,0,0
7704,2677,12257071.64,0,0,0
9068,1777,12257079.947,0,0,0
9579,3688,12257083.893,0,0,0
6650,4162,12257152.45,0,0,0
5784,7331,12257158.27,0,0,0
4472,4733,12257160.84,0,0,0
2998,3381,12257192.277,0,0,0
7529,4162,12257207.54,0,0,0
3034,7939,12257210.367,0,0,0
5366,1322,12257219.913,0,0,0
6500,1759,12257222.137,0,0,0
6500,1479,12257239.803,0,0,0
8913,3364,12257259.473,0,0,0
1766,7770,12257264.967,0,0,0
7944,78,12257269.13,0,0,0
6460,3059,12257269.133,0,0,0
2371,4025,12257292.87,0,0,0
5354,5751,12257297.293,0,0,0
2371,2315,12257298.12,0,0,0
3061,7158,12257299.247,0,0,0
9470,3982,12257304.903,0,0,0
5941,4338,12257310.497,0,0,0
5354,7337,12257313.437,0,0,0
2256,886,12257322.583,0,0,0
7155,5641,12257332.607,0,0,0
7489,4306,12257337.51,0,0,0
1562,5181,12257346.54,0,0,0
1562,6786,12257352.87,0,0,0
1199,922,12257355.73,0,0,0
7704,288,12257361.937,0,0,0
5764,4492,12257372.637,0,0,0
8069,4519,12257415.603,0,0,0
3937,5849,12257416.923,0,0,0
8574,1921,12257426.603,0,0,0
6408,3870,12257436.103,0,0,0
6524,2013,12257439.777,0,0,0
4677,2001,12257461.48,0,0,0
1554,7041,12257501.753,0,0,0
18,3932,12257510.193,0,0,0
3683,1000,12257539.953,0,0,0
1915,6112,12257539.987,0,0,0
1554,7216,12257544.737,0,0,0
6012,559,12257554.683,0,0,0
1562,4325,12257578.197,0,0,0
1832,6654,12257600.543,0,0,0
6683,7041,12257600.897,0,0,0
390,5059,12257611.277,0,0,0
954,260,12257614.273,0,0,0
1766,7122,12257636.74,0,0,0
7757,1185,12257649.89,0,0,0
9153,1893,12257653.157,0,0,0
4936,6855,12257664.937,0,0,0
2371,2646,12257678.223,0,0,0
2678,3276,12257681.623,0,0,0
5179,559,12257698.547,0,0,0
7704,7090,12257716.113,0,0,0
7578,5503,12257756.17,0,0,0
3760,3576,12257773.22,0,0,0
1452,2045,12257787.62,0,0,0
7757,6855,12257820.253,0,0,0
8751,3688,12257824.403,0,0,0
8913,2985,12257829.987,0,0,0
2371,3905,12257856.523,0,0,0
5034,458,12257861.757,0,0,0
3025,1313,12257862.42,0,0,0
1948,1924,12257865.817,0,0,0
858,645,12257884.967,0,0,0
6885,973,12257886.453,0,0,0
4250,7583,12257894.343,0,0,0
2371,5333,12257895.583,0,0,0
6409,4097,12257896.237,0,0,0
6460,3875,12257898.92,0,0,0
6589,3554,12257911.087,0,0,0
7190,6351,12257936.643,0,0,0
6885,2703,12257940.147,0,0,0
6646,4162,12257940.723,0,0,0
4783,1816,12257940.793,0,0,0
2209,6599,12257973.71,0,0,0
6885,3594,12258005.777,0,0,0
3760,3262,12258010.21,0,0,0
2722,757,12258021.613,0,0,0
5983,4306,12258041.17,0,0,0
1678,5707,12258051.253,0,0,0
5366,5418,12258141.787,0,0,0
1578,354,12258151.007,0,0,0
9803,3305,12258166.34,0,0,0
4936,3045,12258169.41,0,0,0
6757,6242,12258171.0,0,0,0
4769,3111,12258177.193,0,0,0
5420,7644,12258191.497,0,0,0
4876,4214,12258194.48,0,0,0
6651,1367,12258211.207,0,0,0
8574,3905,12258219.38,0,0,0
9677,7929,12258240.907,0,0,0
4606,7082,12258264.183,0,0,0
3130,7082,12258265.48,0,0,0
2894,7583,12258272.567,0,0,0
1986,2447,12258292.623,0,0,0
9677,7924,12258306.11,0,0,0
7465,4809,12258310.86,0,0,0
1653,5573,12258324.453,0,0,0
1452,3123,12258334.63,0,0,0
3130,1874,12258379.01,0,0,0
501,7158,12258386.4,0,0,0
5262,3244,12258387.54,0,0,0
4398,864,12258389.167,0,0,0
8769,5866,12258396.207,0,0,0
4778,3308,12258433.197,0,0,0
1188,584,12258443.017,0,0,0
7704,2646,12258447.233,0,0,0
7851,7279,12258449.337,0,0,0
9537,5228,12258469.187,0,0,0
3465,6970,12258471.66,0,0,0
5780,7460,12258484.183,0,0,0
36,4979,12258507.753,0,0,0
1832,1147,12258548.977,0,0,0
690,442,12258573.657,0,0,0
2452,6242,12258603.693,0,0,0
8382,5027,12258608.803,0,0,0
7205,3308,12258611.787,0,0,0
5973,1029,12258636.807,0,0,0
3215,4273,12258642.977,0,0,0
8332,3308,12258645.587,0,0,0
7155,1216,12258650.473,0,0,0
8263,5895,12258656.72,0,0,0
8474,4055,12258662.487,0,0,0
2987,1051,12258699.34,0,0,0
3740,7158,12258738.72,0,0,0
5969,1893,12258739.687,0,0,0
6796,1759,12258816.273,0,0,0
173,7807,12258823.563,0,0,0
5358,3828,12258883.01,0,0,0
9475,5895,12258895.877,0,0,0
7082,5119,12258902.363,0,0,0
6796,143,12258904.457,0,0,0
3215,6654,12258930.333,0,0,0
2631,3951,12258970.237,0,0,0
6497,3276,12258971.347,0,0,0
6892,4499,12258988.283,0,0,0
7082,1528,12258992.393,0,0,0
3903,4844,12259021.487,0,0,0
9348,1147,12259052.92,0,0,0
690,793,12259056.063,0,0,0
3434,5672,12259058.187,0,0,0
2631,4447,12259067.753,0,0,0
6034,5814,12259081.23,0,0,0
4016,7456,12259090.08,0,0,0
2521,6378,12259091.687,0,0,0
9430,2048,12259119.06,0,0,0
2631,4445,12259119.903,0,0,0
1272,558,12259130.467,0,0,0
524,1514,12259140.86,0,0,0
7242,2528,12259201.823,0,0,0
4515,3177,12259224.133,0,0,0
6976,7458,12259229.61,0,0,0
9396,7158,12259248.083,0,0,0
9430,3905,12259264.613,0,0,0
165,4805,12259272.417,0,0,0
3274,4743,12259287.007,0,0,0
8703,559,12259293.843,0,0,0
5290,4552,12259296.767,0,0,0
9484,621,12259323.403,0,0,0
925,3276,12259349.55,0,0,0
7129,3308,12259351.017,0,0,0
7732,559,12259364.513,0,0,0
4334,1640,12259369.22,0,0,0
379,7082,12259374.457,0,0,0
8253,188,12259382.663,0,0,0
9484,922,12259421.853,0,0,0
29,4821,12259429.38,0,0,0
6892,674,12259432.067,0,0,0
29,974,12259442.93,0,0,0
6698,442,12259443.08,0,0,0
29,4730,12259452.497,0,0,0
29,3810,12259454.677,0,0,0
9430,3111,12259482.843,0,0,0
4251,329,12259503.923,0,0,0
777,4150,12259533.857,0,0,0
777,4135,12259542.507,0,0,0
5620,3183,12259546.94,0,0,0
3853,5830,12259557.74,0,0,0
777,6786,12259561.373,0,0,0
579,4924,12259563.933,0,0,0
6668,7058,12259581.46,0,0,0
8783,6865,12259584.383,0,0,0
8783,6774,12259589.13,0,0,0
4162,1382,12259610.31,0,0,0
9430,3110,12259613.817,0,0,0
8599,49,12259640.973,0,0,0
777,4149,12259641.49,0,0,0
8599,1263,12259645.067,0,0,0
8783,6935,12259649.627,0,0,0
777,4147,12259652.37,0,0,0
29,976,12259660.33,0,0,0
29,973,12259667.85,0,0,0
8950,5672,12259672.397,0,0,0
5142,3308,12259690.48,0,0,0
29,1431,12259692.76,0,0,0
4162,1134,12259713.257,0,0,0
9766,7939,12259714.483,0,0,0
6012,848,12259732.337,0,0,0
2571,1536,12259743.223,0,0,0
4162,4816,12259761.793,0,0,0
9424,6274,12259768.743,0,0,0
6073,7158,12259780.877,0,0,0
6892,5857,12259814.87,0,0,0
5720,2318,12259836.833,0,0,0
7598,2896,12259861.55,0,0,0
6614,4162,12259874.357,0,0,0
2544,4476,12259904.103,0,0,0
9430,2318,12259938.417,0,0,0
7598,5673,12259950.417,0,0,0
2571,5552,12259960.403,0,0,0
6698,498,12259978.553,0,0,0
29,4976,12259990.447,0,0,0
9430,6271,12260041.22,0,0,0
2114,6736,12260054.06,0,0,0
3810,5980,12260078.503,0,0,0
6709,4601,12260083.197,0,0,0
7852,5220,12260136.193,0,0,0
5451,6432,12260139.6,0,0,0
954,3688,12260149.01,0,0,0
4137,7746,12260166.433,0,0,0
9430,6378,12260198.473,0,0,0
3746,6799,12260214.223,0,0,0
7205,558,12260248.72,0,0,0
9430,6300,12260251.413,0,0,0
6343,93,12260277.65,0,0,0
29,3576,12260291.703,0,0,0
7514,3308,12260297.163,0,0,0
5752,7030,12260297.59,0,0,0
6709,546,12260300.557,0,0,0
285,385,12260302.017,0,0,0
6343,1939,12260321.25,0,0,0
1485,1029,12260328.687,0,0,0
7171,100,12260365.017,0,0,0
3274,2961,12260390.04,0,0,0
285,7605,12260397.927,0,0,0
9430,4823,12260407.977,0,0,0
8846,2047,12260409.883,0,0,0
7852,7022,12260414.747,0,0,0
8330,2042,12260423.747,0,0,0
4197,1093,12260467.233,0,0,0
317,792,12260472.647,0,0,0
9360,7106,12260487.617,0,0,0
5705,3308,12260507.93,0,0,0
3810,866,12260531.857,0,0,0
7418,5814,12260557.437,0,0,0
8846,6174,12260568.0,0,0,0
5766,5644,12260571.743,0,0,0
2211,3576,12260612.523,0,0,0
9424,2534,12260613.507,0,0,0
9430,4823,12260659.67,0,0,0
3600,4619,12260659.907,0,0,0
1286,4413,12260703.413,0,0,0
776,5672,12260708.007,0,0,0
1020,4022,12260712.293,0,0,0
3591,4055,12260714.317,0,0,0
9613,1984,12260726.37,0,0,0
6269,4029,12260737.81,0,0,0
2423,5955,12260740.12,0,0,0
6318,5990,12260753.157,0,0,0
1446,7122,12260761.88,0,0,0
7143,2734,12260772.083,0,0,0
4015,7807,12260805.69,0,0,0
2211,2611,12260813.577,0,0,0
9430,4822,12260828.093,0,0,0
6174,3870,12260839.763,0,0,0
8360,3308,12260850.12,0,0,0
3600,491,12260915.607,0,0,0
7641,5672,12260924.487,0,0,0
8846,7345,12260930.597,0,0,0
1811,3308,12260963.97,0,0,0
7205,7082,12261028.997,0,0,0
2727,4306,12261075.127,0,0,0
107,6680,12261090.59,0,0,0
8132,6119,12261095.447,0,0,0
6343,4469,12261103.947,0,0,0
6848,1528,12261115.28,0,0,0
8453,7082,12261128.61,0,0,0
2369,2045,12261199.603,0,0,0
2987,6736,12261199.93,0,0,0
2866,1140,12261268.32,0,0,0
6438,329,12261328.563,0,0,0
1959,3688,12261344.46,0,0,0
6172,2419,12261362.65,0,0,0
1904,5580,12261364.08,0,0,0
9923,4976,12261412.663,0,0,0
2989,790,12261425.15,0,0,0
9619,1447,12261428.8,0,0,0
1334,4792,12261475.473,0,0,0
2416,7983,12261476.27,0,0,0
5711,5814,12261480.67,0,0,0
254,5202,12261484.933,0,0,0
9411,3738,12261516.16,0,0,0
